sample_id,video_id,clip_id,relative_video_path,duration_used_sec,duration_used_source,duration_container_sec,duration_video_stream_sec,duration_audio_stream_sec,duration_video_decoded_sec,duration_audio_decoded_sec,duration_container_minus_used_sec,duration_video_stream_minus_used_sec,duration_audio_video_decoded_difference_sec,video_start_sec,audio_start_sec,first_video_pts_sec,last_video_pts_sec,first_audio_pts_sec,last_audio_pts_sec,decoded_frame_count,decoded_audio_frame_count,video_decode_complete,audio_decode_complete,negative_video_pts_count,nonmonotonic_video_pts_count,missing_video_pts_count,fps_nominal,fps,fps_decoded,width,height,original_audio_rate,original_audio_channels,text_word_count,forced_aligned_word_count,interpolated_word_count,proportional_fallback_word_count,text_word_boundary_coverage,text_valid_bins,audio_present_bins,audio_reliable_bins,audio_valid_bins,voiced_ratio_global,vision_valid_bins,face_coverage_global,mean_face_confidence_global,text_shape,audio_shape,vision_shape,prepare_status,source_video_sha256,wav_sha256,alignment_text_sha256,mfa_cache_key,warning_codes,error,status,text_cleaning_changes
-UUCSKoHeMA/0,-UUCSKoHeMA,0,-UUCSKoHeMA/0.mp4,7.866666666666666,decoded_video_pts_span,7.8,7.8,7.731995,7.866666666666666,7.732244897959183,-0.06666666666666643,-0.06666666666666643,-0.13442176870748312,0.0,0.0,0.0,7.833333333333333,0.0,7.7090249433106575,234,333,True,True,0,0,0,30/1,30/1,29.74576271186441,470,360,44100,2,18,18,0,0,1.0,41,50,45,45,0.00648508430609598,50,0.9957264957264957,0.9353531002998352,1x50x128,1x50x74,1x50x52,ok,3f9792888ec8e969f61cfb6cb4de7bdf7ef8944afe0a9d2a9d13586e1f13b898,52e3d32974f215a3723ce62ce12fb858fa3d19213c9a837eadfc7886c03cbbbf,8269f94082503dd3b6cedeaa08f51d0299c69ece12509b4e2e0d19ad6c46eb01,5c0b969cfd2ae99d446169607d004effd02d9e72ab300896a3fe1bfa0e72c397,,,ok,punctuation_and_extra_whitespace_normalized
-ri04Z7vwnc/0,-ri04Z7vwnc,0,-ri04Z7vwnc/0.mp4,2.7944666666666667,decoded_video_pts_span,2.807,2.807,2.762993,2.7944666666666667,2.763265306122449,0.012533333333333285,0.012533333333333285,-0.03120136054421785,0.0,0.0,0.0,2.7527555555555554,0.0,2.7400453514739227,67,120,True,True,0,0,0,3555000/148273,3555000/148273,23.97595247751509,1280,720,44100,2,8,8,0,0,1.0,49,50,50,50,0.0036496350364963502,0,0.0,0.0,1x50x128,1x50x74,1x50x52,ok,93021c70c8fad20ad3fded80e7fc790a2f9c96835de58a3b694c6906de42684b,2ced2b6773c03395884f13ec7a4b0cb784f241f81f36cc9e636a857779506451,67e24366653bb748973c629e8917b2d43c1a042a58c1a25055305cf96dd85d91,896b8bf741fafe268eea2c1211f7cf51ada5fd45792d433718cda1eae6f8af67,low_global_face_coverage|no_reliable_vision_windows,,degraded,
-ri04Z7vwnc/2,-ri04Z7vwnc,2,-ri04Z7vwnc/2.mp4,6.005988888888888,decoded_video_pts_span,6.027,6.027,5.913991,6.005988888888888,5.913378684807256,0.02101111111111198,0.02101111111111198,-0.09261020408163212,0.0,0.0,0.0,5.9642888888888885,0.0,5.89015873015873,143,255,True,True,0,0,0,7470000/311561,7470000/311561,23.809567857268394,1280,720,44100,2,16,16,0,0,1.0,43,50,50,50,0.04753820033955857,18,0.34965034965034963,0.9240240454673767,1x50x128,1x50x74,1x50x52,ok,f5993ce3a6ee56298462c08692a96f78c7d914d7264257ed401de7d6e17fd148,2b741575af025592fc5dc1c0c90e18d4adb98f2a6c389adb1c927b9bece2fb6a,f1fc7e572f747116ac969aae354e4b0eadffdd2088cbbdb7c03a4f771bf7b4ba,fc8840f2a123aba61b88438160ac01275a32712d9e57b9d6f52ace3ec20ae8d6,,,ok,punctuation_and_extra_whitespace_normalized
-ri04Z7vwnc/5,-ri04Z7vwnc,5,-ri04Z7vwnc/5.mp4,3.5035000000000003,decoded_video_pts_span,3.545,3.545,3.44,3.5035000000000003,3.439727891156463,0.04149999999999965,0.04149999999999965,-0.06377210884353746,0.0,0.0,0.0,3.4618,0.0,3.4165079365079367,83,149,True,True,0,0,0,1597500/66629,1597500/66629,23.690595119166545,1280,720,44100,2,8,8,0,0,1.0,32,49,49,49,0.03216374269005848,50,1.0,0.9300277233123779,1x50x128,1x50x74,1x50x52,ok,2a5e4319bf592a18c8eb5117f7c7ec30c6c79528f9eac9fe4fb85bf70f277736,751034e3cba91ff01f5681a6921ae2a96f64e58b8e1ebe943970dc9266a3fdce,9f1ed6d00fa5dec3146b1019a40ac2b65c399aa31740d8710035e573336cca63,258ae6e4845e04d0f737f35765f9dc6c60c3417e507b40edec509f9abae7e11e,,,ok,punctuation_and_extra_whitespace_normalized
-s9qJ7ATP7w/1,-s9qJ7ATP7w,1,-s9qJ7ATP7w/1.mp4,4.766666666666667,decoded_video_pts_span,4.791992,4.791992,4.643991,4.766666666666667,4.643832199546485,0.025325333333332978,0.025325333333332978,-0.12283446712018176,0.0,0.0,0.0,4.733333333333333,0.0,4.620612244897959,140,200,True,True,0,0,0,30/1,30/1,29.37062937062937,1280,720,44100,2,11,11,0,0,1.0,34,49,49,49,0.006493506493506494,49,0.9571428571428572,0.9247386455535889,1x50x128,1x50x74,1x50x52,ok,a33e8f82a185bcb7648b523927308cdc2142e3076479ba2b45cd0e828636fc09,da051a80778bbbbb59d9ddbbd8f185fc75bdb75857a25830f8587cc387018b50,0010ec1ace8265a63cadd211280b3da25a35faf72d44ff2acba4c881b341822f,0d7b8ea75b0898cc04bf4e456db8d2626a610faa55cc2ed4fae9c6e5cbbb8a1d,,,ok,punctuation_and_extra_whitespace_normalized
-s9qJ7ATP7w/0,-s9qJ7ATP7w,0,-s9qJ7ATP7w/0.mp4,6.866666666666666,decoded_video_pts_span,6.8,6.8,6.71,6.866666666666666,6.710566893424036,-0.06666666666666643,-0.06666666666666643,-0.15609977324263014,0.0,0.0,0.0,6.833333333333333,0.0,6.6873469387755105,204,289,True,True,0,0,0,30/1,30/1,29.708737864077673,1280,720,44100,2,24,24,0,0,1.0,43,49,49,49,0.0,50,0.9607843137254902,0.9208419322967529,1x50x128,1x50x74,1x50x52,ok,f2324dbc6debe0d1e4254e6f943523373e3cbb30d8d0555413ce3a7b370a4af5,83777c68d6eac7df45b8e8a787d19b05fcfa808667be8dd743d56f4b3352c3c5,f3ea5b71afff5098a6b81039816d9e88dfa754134a358d231f058a0267438a95,5b29ac8461d69acda7a9c58654a746b0477f438d0e81ba6fb00a4c567cc996f7,,,ok,punctuation_and_extra_whitespace_normalized
-s9qJ7ATP7w/5,-s9qJ7ATP7w,5,-s9qJ7ATP7w/5.mp4,8.533333333333333,decoded_video_pts_span,8.561003,8.561003,8.398005,8.533333333333333,8.397845804988663,0.02766966666666626,0.02766966666666626,-0.1354875283446706,0.0,0.0,0.0,8.5,0.0,8.374625850340136,253,362,True,True,0,0,0,30/1,30/1,29.6484375,1280,720,44100,2,19,19,0,0,1.0,39,50,50,50,0.002386634844868735,50,1.0,0.9287621974945068,1x50x128,1x50x74,1x50x52,ok,bd35eb8de64ce1f8b27921294598f7cf5bb971255738f51d06458c7096c58eae,ad4b492dedd0c4d8732bb739937baaa1241d4567df2a53a8fdc6675a3da9f12a,80daecb46bbe05f341feec02bc40a11e10facae746247cc3b07ae25b22e9bafe,7731ccd3f530ddc4ff67a39e658974fc0bd211c55e73ec3c70e615be8c80d72a,,,ok,punctuation_and_extra_whitespace_normalized
-s9qJ7ATP7w/4,-s9qJ7ATP7w,4,-s9qJ7ATP7w/4.mp4,4.3999999999999995,decoded_video_pts_span,4.427018,4.427018,4.247007,4.3999999999999995,4.246893424036281,0.027018000000000875,0.027018000000000875,-0.15310657596371868,0.0,0.0,0.0,4.366666666666666,0.0,4.223673469387755,129,183,True,True,0,0,0,30/1,30/1,29.31818181818182,1280,720,44100,2,9,9,0,0,1.0,35,49,49,49,0.0,34,0.6589147286821705,0.9273179173469543,1x50x128,1x50x74,1x50x52,ok,76e0672ffce5857a789b41fb10606402f7da58c33579b1032a8282f86fb35bc9,8761622ff841b4959892a62fd613270b2a41a396daa016b91803b076ebed3f94,f64c3d1ef7725cfe1ba4eb8848011b8de43a64e533d09da16ed58815f54d7f6e,3a1bc7d9c02fed6e49c2d419a116ed79b83ef3de71f2b27db7ba610aed9f9de0,,,ok,punctuation_and_extra_whitespace_normalized
-s9qJ7ATP7w/7,-s9qJ7ATP7w,7,-s9qJ7ATP7w/7.mp4,6.933333333333334,decoded_video_pts_span,6.966016,6.966016,6.839002,6.933333333333334,6.838548752834467,0.032682666666666194,0.032682666666666194,-0.09478458049886651,0.0,0.0,0.0,6.9,0.0,6.815328798185941,207,295,True,True,0,0,0,30/1,30/1,29.85576923076923,1280,720,44100,2,28,28,0,0,1.0,44,50,50,50,0.0,29,0.5652173913043478,0.9227561354637146,1x50x128,1x50x74,1x50x52,ok,5301f4403cf7cd299cc525d2f443392ac70fd70c3c9cd4a09406f2ba4df6734d,41f4de80ad4cf5b8e1053934dfbec72ed4358cb54e446e858248061051b48fca,79c62a9d6d62c753a8a8af949176cf8fae6fe350289420ed9045b2690bdea287,559d58dab76a920d63ac0332f2f5976ed8be3984ed33445a212e9657193afb4b,,,ok,punctuation_and_extra_whitespace_normalized
-s9qJ7ATP7w/6,-s9qJ7ATP7w,6,-s9qJ7ATP7w/6.mp4,2.4666666666666663,decoded_video_pts_span,2.475,2.475,2.315011,2.4666666666666663,2.3148072562358277,0.008333333333333748,0.008333333333333748,-0.15185941043083862,0.0,0.0,0.0,2.433333333333333,0.0,2.2915873015873016,71,100,True,True,0,0,0,30/1,30/1,28.783783783783786,1280,720,44100,2,5,5,0,0,1.0,18,47,47,47,0.0,38,0.8028169014084507,0.9257071018218994,1x50x128,1x50x74,1x50x52,ok,40b684fd1b4559f0f82e72f9b47f4ce7c5e15059fe8d0d8ab112637cd3386451,8f600172303e73bd0c793ec3ae2ccb2cfc39b59ff8c39bc572e40ac8448e4ca8,9e0403be6e8513db1315d3c17df618d346535a0f787ac70053d0f49a46e57642,f9f97ddb85dffc08750afdd1876beab3992420ad40dcee8b51885b8caa150244,,,ok,punctuation_and_extra_whitespace_normalized
-s9qJ7ATP7w/8,-s9qJ7ATP7w,8,-s9qJ7ATP7w/8.mp4,3.2666666666666666,decoded_video_pts_span,3.294987,3.294987,3.183991,3.2666666666666666,3.1842176870748298,0.02832033333333328,0.02832033333333328,-0.08244897959183684,0.0,0.0,0.0,3.2333333333333334,0.0,3.1609977324263037,97,138,True,True,0,0,0,30/1,30/1,29.69387755102041,1280,720,44100,2,12,12,0,0,1.0,38,49,49,49,0.0,50,1.0,0.9355669021606445,1x50x128,1x50x74,1x50x52,ok,1de4d91bd9d9fb508a3779658747da88460db0bdb1beefe7ea5b2c77edfd2239,9c51f548641678c3ed0af93adf87025743d8900526d1e4f9a074e771dec748e3,1e97bac07b5c3f2831d47c4dc4a079860e317585e38804db6d2c8d3c3f603995,1194ceac12673075339c857a5e1d7c6c428c75c81f6a2394729fb8fd8d91dfaf,,,ok,punctuation_and_extra_whitespace_normalized
-yRb-Jum7EQ/1,-yRb-Jum7EQ,1,-yRb-Jum7EQ/1.mp4,29.26666666666667,decoded_video_pts_span,29.288021,29.288021,29.109002,29.26666666666667,29.10975056689342,0.021354333333331255,0.021354333333331255,-0.15691609977324816,0.0,0.0,0.0,29.233333333333334,0.0,29.086530612244896,875,1254,True,True,0,0,0,30/1,30/1,29.897494305239178,1280,720,44100,2,49,49,0,0,1.0,48,50,45,45,0.0,48,0.936,0.9330847263336182,1x50x128,1x50x74,1x50x52,ok,2f16da1baa8660e5bfc608f5237cdd59725d16e57a19bc02c4556cd2c7129a46,d123701acde37fd4af9b75af1a4bc6f2c515b75755b245d25d39a1e6c91fae36,29eb41206c5f8b93b90755aad49038549178f7088ac9c268368d15e2fefaf6c9,7d5a82aa43b57511454c6c60f95bc55b2a35c5631ca31aab06cc8ea6216c96f4,,,ok,punctuation_and_extra_whitespace_normalized
-yRb-Jum7EQ/5,-yRb-Jum7EQ,5,-yRb-Jum7EQ/5.mp4,13.166666666666666,decoded_video_pts_span,13.16901,13.16901,13.043991,13.166666666666666,13.04453514739229,0.00234333333333403,0.00234333333333403,-0.12213151927437593,0.0,0.0,0.0,13.133333333333333,0.0,13.021315192743764,394,562,True,True,0,0,0,30/1,30/1,29.924050632911392,1280,720,44100,2,25,25,0,0,1.0,40,50,43,43,0.0,50,1.0,0.9349036812782288,1x50x128,1x50x74,1x50x52,ok,6d6145293cf84d1fc8324dfa8d39465e2d7fc07affb67ff68deeabf6e3c410d9,74c9568d988495af4ea09f87a408f84e2d903cdd470588c479e3949796d028e4,84f0418a73567c8b3995c614528c221924f44c6d8b72acb39313b51313b40bdb,8104b188752ebd92879b92840a3f1344701a5bcdaf702e8a8d9a795cee328116,,,ok,punctuation_and_extra_whitespace_normalized
-yRb-Jum7EQ/6,-yRb-Jum7EQ,6,-yRb-Jum7EQ/6.mp4,11.2,decoded_video_pts_span,11.241995,11.225977,11.241995,11.2,11.242539682539682,0.041995000000000005,0.025977000000001027,0.0425396825396831,0.0,0.0,0.0,11.166666666666666,0.0,11.219319727891156,336,485,True,True,0,0,0,30/1,30/1,30.000000000000004,1280,720,44100,2,19,19,0,0,1.0,30,50,36,36,0.0008936550491510277,50,1.0,0.9311674237251282,1x50x128,1x50x74,1x50x52,ok,b51eb9ad06de804934cb6a315de591ba9ff7f8aa71bffff7f8001ab29945d989,ee5ed4076ed10114e103204274fd193ca1120e8c0f8610597175f2aea5616cc9,e4bdebdc64d78cd9970585459baeb5cfe26534041656c0ffb777e124c433eedd,2f868407016c7be5c1dea7efb28cab915ab0c92653551403cf5b572c2637186c,,,ok,punctuation_and_extra_whitespace_normalized
